smiles_1,smiles_2,label_1_proba,label_2_proba,label_1_binary,label_2_binary,compare_proba,compare_binary
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,COc1ccccc1N1CCN(CCCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.9907188747084454,0.9762132821300163,1.0,1.0,0.503626334559406,1.0
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,O=C(CCCCN1CCN(c2ccccc2OCCF)CC1)NC1CCCc2ccccc21,0.9907188747084454,0.9953781572461633,1.0,1.0,0.49883518147281525,0.0
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,Nc1ccccc1C(=O)NCCCCN1CCN(c2cccc3ccccc23)CC1,0.9907188747084454,0.9578130692334842,1.0,1.0,0.5082257091544391,1.0
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,0.9907188747084454,0.9999999749918932,1.0,1.0,0.4976797415844748,0.0
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,0.9907188747084454,0.9034607362166894,1.0,1.0,0.5218007038627314,1.0
Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,0.9907188747084454,0.9694017377109888,1.0,1.0,0.5053290824472757,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,OCC1CNCCN1CCCN1CCN(c2ccc(Cl)cc2)CC1,0.9999999749918932,0.24275421341259332,1.0,0.0,0.6807554603638625,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,COc1ccccc1N1CCN(CCCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.9999999749918932,0.9762132821300163,1.0,1.0,0.5059463928423422,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,O=C(CCCCN1CCN(c2ccccc2OCCF)CC1)NC1CCCc2ccccc21,0.9999999749918932,0.9953781572461633,1.0,1.0,0.5011554523796125,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,Nc1ccccc1C(=O)NCCCCN1CCN(c2cccc3ccccc23)CC1,0.9999999749918932,0.9578130692334842,1.0,1.0,0.5105451625197409,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,0.9999999749918932,0.9907188747084454,1.0,1.0,0.5023202584155252,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,0.9999999749918932,0.9034607362166894,1.0,1.0,0.5241160827972745,1.0
OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,0.9999999749918932,0.9694017377109888,1.0,1.0,0.5076489625497517,1.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,OCC1CNCCN1CCCN1CCN(c2ccc(Cl)cc2)CC1,0.9034607362166894,0.24275421341259332,1.0,0.0,0.6594190811360388,1.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,COc1ccccc1N1CCN(CCCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.9034607362166894,0.9762132821300163,1.0,1.0,0.4818198816599671,0.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,O=C(CCCCN1CCN(c2ccccc2OCCF)CC1)NC1CCCc2ccccc21,0.9034607362166894,0.9953781572461633,1.0,1.0,0.4770368101065468,0.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,Nc1ccccc1C(=O)NCCCCN1CCN(c2cccc3ccccc23)CC1,0.9034607362166894,0.9578130692334842,1.0,1.0,0.4864152608904567,0.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,0.9034607362166894,0.9907188747084454,1.0,1.0,0.4781992961372685,0.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,0.9034607362166894,0.9999999749918932,1.0,1.0,0.47588391720272544,0.0
O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,0.9034607362166894,0.9694017377109888,1.0,1.0,0.48352072048219263,0.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,OCC1CNCCN1CCCN1CCN(c2ccc(Cl)cc2)CC1,0.9694017377109888,0.24275421341259332,1.0,0.0,0.674069164173274,1.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,COc1ccccc1N1CCN(CCCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.9694017377109888,0.9762132821300163,1.0,1.0,0.4982971204792993,0.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,O=C(CCCCN1CCN(c2ccccc2OCCF)CC1)NC1CCCc2ccccc21,0.9694017377109888,0.9953781572461633,1.0,1.0,0.49350626026286254,0.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,Nc1ccccc1C(=O)NCCCCN1CCN(c2cccc3ccccc23)CC1,0.9694017377109888,0.9578130692334842,1.0,1.0,0.50289713469635,1.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,Clc1cccc(N2CCN(CCc3ccc(CN4CCCCC4)cc3)CC2)c1,0.9694017377109888,0.9907188747084454,1.0,1.0,0.4946709175527244,0.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,OC1(c2ccc(Cl)cc2)CCN(CCCCc2c[nH]c3ccccc23)CC1,0.9694017377109888,0.9999999749918932,1.0,1.0,0.4923510374502484,0.0
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2Cl)CC1,O=C(NCCCCN1CCN(c2cc3[nH]c(=O)c(=O)[nH]c3c3c2OCC3)CC1)c1ccc(F)cc1,0.9694017377109888,0.9034607362166894,1.0,1.0,0.5164792795178074,1.0
