smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_rank,label_2_rank,label_3_rank
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,CN(C)CCN=c1ccc2ncc(-c3c[nH]c(=N)c(NS(=O)(=O)c4ccc(F)cc4)c3)n2[nH]1,0.33572453260421753,0.32999542355537415,0.33427998423576355,3,1,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,Fc1cc(-c2nc(OC(F)(F)F)[nH]c(=Nc3cc(Cl)cc(Cl)c3)n2)c(Cl)cc1Cl,0.33801940083503723,0.3322511315345764,0.32972943782806396,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,COc1ccc(C2=NN(C(C)c3ccncc3)C(=O)C3CC=CCC23)nc1OC,0.3397325575351715,0.33393505215644836,0.3263323903083801,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,O=Cc1ccc(OC(=O)c2ccccc2O)c(O)c1,0.34032177925109863,0.33451420068740845,0.3251640200614929,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,COc1ccccc1CNCC(=O)Nc1cccc(SC)c1,0.34008610248565674,0.3342825472354889,0.32563135027885437,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc([O-])c2)cc1,0.34015265107154846,0.3343479633331299,0.3254993259906769,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,O=S(=O)(Nc1ccc(Cl)cc1OC(F)F)c1ccccc1Br,0.3403241038322449,0.3345164954662323,0.32515937089920044,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,Cc1ccc(O)c(O)c1,0.3339817523956299,0.3282823860645294,0.3377358615398407,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,COC(=O)C1CC(C(=O)O)C1N,0.34023338556289673,0.3344273269176483,0.32533925771713257,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,C=CCCCCCCCCC(=O)NCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0.3394237458705902,0.3336315155029297,0.3269447088241577,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,FC(F)(F)c1ccc(Sc2ccccc2N2CCNCC2)cc1,0.23528023064136505,0.23126518726348877,0.5334545969963074,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,O=c1nc(C23CC4CC(CC(C4)C2)C3)[nH]c2c1CCCC2,0.3387256860733032,0.3329453468322754,0.3283289670944214,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,COC1(F)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.3396911919116974,0.33389437198638916,0.32641446590423584,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,COc1ccc(-c2c(C=O)c(O)c(OC)c3cc(OC)ccc23)cc1,0.3400125801563263,0.33421027660369873,0.32577717304229736,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,COc1cc2c(c(OC)c1OC)C1N=CN3Cc4cc5c(cc4CC3C1C2)OCO5,CS(=O)(=O)c1nc(-c2cccnc2)n(-c2cc(Cl)c(Cl)c(Cl)c2)n1,0.3401106297969818,0.33430665731430054,0.3255827724933624,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,0.33888518810272217,0.33263492584228516,0.32847991585731506,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,0.3150040805339813,0.30919426679611206,0.3758017122745514,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,CN(C)CCN=c1ccc2ncc(-c3c[nH]c(=N)c(NS(=O)(=O)c4ccc(F)cc4)c3)n2[nH]1,0.33588001132011414,0.32968518137931824,0.3344348073005676,3,1,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,Fc1cc(-c2nc(OC(F)(F)F)[nH]c(=Nc3cc(Cl)cc(Cl)c3)n2)c(Cl)cc1Cl,0.33817702531814575,0.33193981647491455,0.3298831880092621,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,COc1ccc(C2=NN(C(C)c3ccncc3)C(=O)C3CC=CCC23)nc1OC,0.3398917615413666,0.33362293243408203,0.3264853060245514,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,O=Cc1ccc(OC(=O)c2ccccc2O)c(O)c1,0.3404815196990967,0.3342018127441406,0.3253166675567627,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,COc1ccccc1CNCC(=O)Nc1cccc(SC)c1,0.3402456045150757,0.33397024869918823,0.3257840871810913,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc([O-])c2)cc1,0.34031227231025696,0.3340356945991516,0.3256520628929138,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,O=S(=O)(Nc1ccc(Cl)cc1OC(F)F)c1ccccc1Br,0.3404838740825653,0.33420413732528687,0.3253120183944702,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,Cc1ccc(O)c(O)c1,0.33413562178611755,0.327972948551178,0.33789145946502686,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,COC(=O)C1CC(C(=O)O)C1N,0.34039306640625,0.33411499857902527,0.32549193501472473,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,C=CCCCCCCCCC(=O)NCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0.3395826518535614,0.3333195447921753,0.3270977735519409,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,FC(F)(F)c1ccc(Sc2ccccc2N2CCNCC2)cc1,0.23535656929016113,0.23101575672626495,0.5336276888847351,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,O=c1nc(C23CC4CC(CC(C4)C2)C3)[nH]c2c1CCCC2,0.3388839364051819,0.33263370394706726,0.32848235964775085,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,COC1(F)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.3398503363132477,0.3335822820663452,0.3265673816204071,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,COc1ccc(-c2c(C=O)c(O)c(OC)c3cc(OC)ccc23)cc1,0.34017202258110046,0.33389803767204285,0.3259299397468567,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CC(=O)Oc1ccc2c(c1)C(N)CC1(CCC(N(C)CCO)CC1)O2,CS(=O)(=O)c1nc(-c2cccnc2)n(-c2cc(Cl)c(Cl)c(Cl)c2)n1,0.34027016162872314,0.3339943587779999,0.32573550939559937,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,0.3162253797054291,0.3065158724784851,0.3772587180137634,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,CN(C)CCN=c1ccc2ncc(-c3c[nH]c(=N)c(NS(=O)(=O)c4ccc(F)cc4)c3)n2[nH]1,0.3372689187526703,0.3269132971763611,0.33581772446632385,3,1,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,Fc1cc(-c2nc(OC(F)(F)F)[nH]c(=Nc3cc(Cl)cc(Cl)c3)n2)c(Cl)cc1Cl,0.3395850360393524,0.3291582763195038,0.3312566876411438,3,1,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,COc1ccc(C2=NN(C(C)c3ccncc3)C(=O)C3CC=CCC23)nc1OC,0.3413141369819641,0.330834299325943,0.3278515636920929,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,O=Cc1ccc(OC(=O)c2ccccc2O)c(O)c1,0.34190887212753296,0.3314107656478882,0.326680451631546,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,COc1ccccc1CNCC(=O)Nc1cccc(SC)c1,0.341670960187912,0.3311801552772522,0.3271488547325134,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc([O-])c2)cc1,0.34173813462257385,0.3312452733516693,0.3270165026187897,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,O=S(=O)(Nc1ccc(Cl)cc1OC(F)F)c1ccccc1Br,0.3419111967086792,0.33141303062438965,0.32667574286460876,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,Cc1ccc(O)c(O)c1,0.33551013469696045,0.32520848512649536,0.3392814099788666,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,COC(=O)C1CC(C(=O)O)C1N,0.3418196439743042,0.3313242793083191,0.3268560767173767,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,C=CCCCCCCCCC(=O)NCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0.3410024344921112,0.33053216338157654,0.32846537232398987,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,FC(F)(F)c1ccc(Sc2ccccc2N2CCNCC2)cc1,0.23603768646717072,0.228790283203125,0.5351719856262207,2,1,3
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,O=c1nc(C23CC4CC(CC(C4)C2)C3)[nH]c2c1CCCC2,0.3402978777885437,0.3298492431640625,0.3298528790473938,3,1,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,COC1(F)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.34127238392829895,0.3307938277721405,0.3279338479042053,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,COc1ccc(-c2c(C=O)c(O)c(OC)c3cc(OC)ccc23)cc1,0.3415967524051666,0.3311082422733307,0.3272950351238251,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,O=C(CCCC(=O)N1CCCC(C(F)(F)F)C1)N1CCc2ccccc2C1,CS(=O)(=O)c1nc(-c2cccnc2)n(-c2cc(Cl)c(Cl)c(Cl)c2)n1,0.34169572591781616,0.3312041759490967,0.32710015773773193,3,2,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,CN(C)CCN=c1ccc2ncc(-c3c[nH]c(=N)c(NS(=O)(=O)c4ccc(F)cc4)c3)n2[nH]1,0.3136071264743805,0.3741351366043091,0.3122577667236328,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,Fc1cc(-c2nc(OC(F)(F)F)[nH]c(=Nc3cc(Cl)cc(Cl)c3)n2)c(Cl)cc1Cl,0.3156086504459381,0.376522958278656,0.3078683018684387,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,COc1ccc(C2=NN(C(C)c3ccncc3)C(=O)C3CC=CCC23)nc1OC,0.31710168719291687,0.3783041536808014,0.30459412932395935,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,O=Cc1ccc(OC(=O)c2ccccc2O)c(O)c1,0.31761497259140015,0.37891650199890137,0.30346858501434326,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,COc1ccccc1CNCC(=O)Nc1cccc(SC)c1,0.3174096345901489,0.3786715567111969,0.303918719291687,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc([O-])c2)cc1,0.31746765971183777,0.37874075770378113,0.3037915825843811,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,O=S(=O)(Nc1ccc(Cl)cc1OC(F)F)c1ccccc1Br,0.3176169693470001,0.3789188861846924,0.30346405506134033,2,3,1
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,Cc1ccc(O)c(O)c1,0.3120858669281006,0.3723202645778656,0.3155938386917114,1,3,2
O=C(C1CC1(F)F)N1CCC2(CC1)CC(=O)N(c1ccc(F)c(Cl)c1)C2=O,CCC(CC(O)c1ccc(F)c(F)c1)N(C)Cc1ccccc1,COC(=O)C1CC(C(=O)O)C1N,0.31753796339035034,0.3788246512413025,0.3036373555660248,2,3,1
