smiles_1,smiles_2,label_proba,label_binary
Oc1ccc(-n2nccc2-c2cccs2)cc1,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5133448243141174,1.0
Oc1ccc(-n2nccc2-c2cccs2)cc1,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5133448243141174,1.0
Oc1ccc(-n2nccc2-c2cccs2)cc1,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.4733726978302002,0.0
Oc1ccc(-n2nccc2-c2cccs2)cc1,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.4779212772846222,0.0
Oc1ccc(-n2nccc2-c2cccs2)cc1,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5133448243141174,1.0
Oc1ccc(-n2nccc2-c2cccs2)cc1,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.4997670650482178,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.48665520548820496,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.4819374978542328,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4604845345020294,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.46008458733558655,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.46461814641952515,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5,0.0
Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.48642244935035706,0.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.5047221779823303,1.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5180624723434448,1.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.5,0.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4784855544567108,0.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5180624723434448,1.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5180624723434448,1.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.4780838191509247,0.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.4826361835002899,0.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5180624723434448,1.0
CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.5044893026351929,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.5262259244918823,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5395154356956482,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.5215144157409668,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.5,0.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5395154356956482,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5395154356956482,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.4995975196361542,0.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.5041568279266357,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5395154356956482,1.0
CCOc1cc(O)c(-c2noc(C)n2)cc1CC,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.5259936451911926,1.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.48665520548820496,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.4819374978542328,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4604845345020294,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.46008458733558655,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.46461814641952515,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5,0.0
CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.48642244935035706,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.48665520548820496,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.4819374978542328,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4604845345020294,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.46008458733558655,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.46461814641952515,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5,0.0
COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.48642244935035706,0.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.5266273021697998,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5399154424667358,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.5219161510467529,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.5004025101661682,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5399154424667358,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5399154424667358,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.5,0.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.5045592784881592,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5399154424667358,1.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.5263950824737549,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.5220787525177002,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5353818535804749,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.5173637866973877,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.49584320187568665,0.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5353818535804749,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5353818535804749,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.4954407215118408,0.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.5,0.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5353818535804749,1.0
COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.5218462944030762,1.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.48665520548820496,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.4819374978542328,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4604845345020294,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.46008458733558655,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.46461814641952515,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5,0.0
CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.48642244935035706,0.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,Oc1ccc(-n2nccc2-c2cccs2)cc1,0.5002329349517822,1.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,Cn1cnc(S(=O)(=O)N2CCC(C(=O)N3CCC(Cc4ccccc4)CC3)CC2)c1,0.5135775804519653,1.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,CCOC(=O)c1cn(Cc2ccccc2Cl)c2cc(N3CCN(c4cccc(C)c4C)CC3)ccc2c1=O,0.4955107271671295,0.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,CCOc1cc(O)c(-c2noc(C)n2)cc1CC,0.4740063548088074,0.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,CCCCOC(=O)C=Cc1ccc(OC(C)=O)c(OC(C)=O)c1,0.5135775804519653,1.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,COc1cccc(CN(C)CC(=O)N2CC(C)CC(C)C2)c1OC,0.5135775804519653,1.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccc3c(c2)OCO3)n(C)c1=O,0.4736049175262451,0.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,COc1cc(C#N)ccc1OC1CCN2CCN(C(=O)c3ccc(Cl)s3)CC2C1,0.47815370559692383,0.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,CC1(C)C(=O)N(C(=O)C(CCc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)N=C1c1ccccc1,0.5135775804519653,1.0
COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,COCCn1c(=O)cc(C(=O)N(C)Cc2ccccc2)c2ccccc21,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.4938993453979492,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1cccc(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CCC1OC2=C(N3c4c(c(O)n(C)c4O)C13)S(=O)(=O)N(c1ccc(CCc3ccccc3)cc1)C2=O,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,C=c1c(=C2C(=O)N(C)C(=O)N2C)c(=O)n(C)c(=O)n1C,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CCC12CC3CC(C1)CC(NC(=O)C(Cl)(Cl)Cl)(C3)C2,0.490956574678421,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,Cc1sc2[nH]c(CCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2c1C,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,COc1ccc2nc(CC3=COCCC3)[nH]c2c1C(C)(C)O,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.4938993453979492,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5,0.0
